code,csv_file,file_size_kb,name,industry_name
sz.002178,sz_002178.csv,12.908203125,延华智能,未知行业
sz.002179,sz_002179.csv,13.810546875,中航光电,未知行业
sz.002180,sz_002180.csv,13.7255859375,奔图科技,未知行业
sz.002181,sz_002181.csv,13.392578125,粤 传 媒,未知行业
sz.002182,sz_002182.csv,13.70703125,宝武镁业,未知行业
sz.002183,sz_002183.csv,13.1142578125,怡 亚 通,未知行业
sz.002184,sz_002184.csv,13.544921875,海得控制,未知行业
sz.002185,sz_002185.csv,13.5185546875,华天科技,未知行业
sz.002186,sz_002186.csv,13.4912109375,全 聚 德,未知行业
sz.002187,sz_002187.csv,12.8173828125,广百股份,未知行业
sz.002188,sz_002188.csv,12.859375,中天服务,未知行业
sz.002189,sz_002189.csv,13.470703125,中光学,未知行业
sz.002190,sz_002190.csv,13.5693359375,成飞集成,未知行业
sz.002191,sz_002191.csv,12.8046875,劲嘉股份,未知行业
sz.002192,sz_002192.csv,13.7353515625,融捷股份,未知行业
sz.002193,sz_002193.csv,12.7763671875,如意集团,未知行业
sz.002194,sz_002194.csv,13.685546875,武汉凡谷,未知行业
sz.002195,sz_002195.csv,13.4091796875,岩山科技,未知行业
sz.002196,sz_002196.csv,13.7099609375,方正电机,未知行业
sz.002197,sz_002197.csv,13.0185546875,证通电子,未知行业
sz.002198,sz_002198.csv,12.890625,嘉应制药,未知行业
sz.002199,sz_002199.csv,12.8115234375,*ST东晶,未知行业
sz.002200,sz_002200.csv,12.5732421875,*ST交投,未知行业
sz.002201,sz_002201.csv,13.4326171875,九鼎新材,未知行业
sz.002202,sz_002202.csv,13.8876953125,金风科技,未知行业
sz.002203,sz_002203.csv,13.734375,海亮股份,未知行业
sz.002204,sz_002204.csv,12.974609375,大连重工,未知行业
sz.002205,sz_002205.csv,13.4580078125,国统股份,未知行业
sz.002206,sz_002206.csv,12.8994140625,海 利 得,未知行业
sz.002207,sz_002207.csv,13.1708984375,准油股份,未知行业
sz.002208,sz_002208.csv,13.7392578125,合肥城建,未知行业
sz.002209,sz_002209.csv,13.4375,达 意 隆,未知行业
sz.002210,sz_002210.csv,13.0478515625,飞马国际,未知行业
sz.002211,sz_002211.csv,12.6142578125,ST宏达,未知行业
sz.002212,sz_002212.csv,13.1494140625,天融信,未知行业
sz.002213,sz_002213.csv,13.7744140625,大为股份,未知行业
sz.002214,sz_002214.csv,13.400390625,*ST大立,未知行业
sz.002215,sz_002215.csv,13.6220703125,诺 普 信,未知行业
sz.002216,sz_002216.csv,13.4853515625,三全食品,未知行业
sz.002217,sz_002217.csv,13.029296875,合力泰,未知行业
sz.002218,sz_002218.csv,13.1533203125,拓日新能,未知行业
sz.002219,sz_002219.csv,12.90234375,新里程,未知行业
sz.002221,sz_002221.csv,12.912109375,东华能源,未知行业
sz.002222,sz_002222.csv,13.6435546875,福晶科技,未知行业
sz.002223,sz_002223.csv,13.5498046875,鱼跃医疗,未知行业
sz.002224,sz_002224.csv,12.7919921875,三 力 士,未知行业
sz.002225,sz_002225.csv,12.994140625,濮耐股份,未知行业
sz.002226,sz_002226.csv,12.9326171875,江南化工,未知行业
sz.002227,sz_002227.csv,13.1943359375,*ST特迅,未知行业
sz.002228,sz_002228.csv,12.9150390625,合兴包装,未知行业
sz.002229,sz_002229.csv,13.7724609375,鸿博股份,未知行业
sz.002230,sz_002230.csv,13.8203125,科大讯飞,未知行业
sz.002231,sz_002231.csv,8.361328125,,未匹配到stock_meta
sz.002232,sz_002232.csv,13.4375,启明信息,未知行业
sz.002233,sz_002233.csv,12.865234375,塔牌集团,未知行业
sz.002234,sz_002234.csv,12.7119140625,民和股份,未知行业
sz.002235,sz_002235.csv,13.248046875,安妮股份,未知行业
sz.002236,sz_002236.csv,13.7509765625,大华股份,未知行业
sz.002237,sz_002237.csv,13.75390625,恒邦股份,未知行业
sz.002238,sz_002238.csv,12.935546875,天威视讯,未知行业
sz.002239,sz_002239.csv,12.9189453125,奥特佳,未知行业
sz.002240,sz_002240.csv,13.7890625,盛新锂能,未知行业
sz.002241,sz_002241.csv,13.8681640625,歌尔股份,未知行业
sz.002242,sz_002242.csv,13.2431640625,九阳股份,未知行业
sz.002243,sz_002243.csv,13.2197265625,力合科创,未知行业
sz.002244,sz_002244.csv,13.515625,滨江集团,未知行业
sz.002245,sz_002245.csv,13.77734375,蔚蓝锂芯,未知行业
sz.002246,sz_002246.csv,13.681640625,北化股份,未知行业
sz.002247,sz_002247.csv,12.6650390625,聚力文化,未知行业
sz.002248,sz_002248.csv,13.642578125,华东数控,未知行业
sz.002249,sz_002249.csv,13.6513671875,大洋电机,未知行业
sz.002250,sz_002250.csv,13.71875,联化科技,未知行业
sz.002251,sz_002251.csv,13.177734375,步步高,未知行业
sz.002252,sz_002252.csv,13.01171875,上海莱士,未知行业
sz.002253,sz_002253.csv,13.28125,*ST智胜,未知行业
sz.002254,sz_002254.csv,13.333984375,泰和新材,未知行业
sz.002255,sz_002255.csv,13.6943359375,海陆重工,未知行业
sz.002256,sz_002256.csv,13.107421875,兆新股份,未知行业
sz.002258,sz_002258.csv,13.65234375,利尔化学,未知行业
sz.002259,sz_002259.csv,12.7900390625,升达林业,未知行业
sz.002261,sz_002261.csv,13.857421875,拓维信息,未知行业
sz.002262,sz_002262.csv,13.6044921875,恩华药业,未知行业
sz.002263,sz_002263.csv,12.9443359375,大东南,未知行业
sz.002264,sz_002264.csv,13.212890625,新 华 都,未知行业
sz.002265,sz_002265.csv,13.62109375,建设工业,未知行业
sz.002266,sz_002266.csv,13.109375,浙富控股,未知行业
sz.002267,sz_002267.csv,12.8349609375,陕天然气,未知行业
sz.002268,sz_002268.csv,13.7265625,电科网安,未知行业
sz.002269,sz_002269.csv,12.89453125,美邦服饰,未知行业
sz.002270,sz_002270.csv,13.6494140625,华明装备,未知行业
sz.002271,sz_002271.csv,13.6689453125,东方雨虹,未知行业
sz.002272,sz_002272.csv,13.81640625,川润股份,未知行业
sz.002273,sz_002273.csv,13.791015625,水晶光电,未知行业
sz.002274,sz_002274.csv,12.783203125,华昌化工,未知行业
sz.002275,sz_002275.csv,13.400390625,桂林三金,未知行业
sz.002276,sz_002276.csv,13.7822265625,万马股份,未知行业
sz.002277,sz_002277.csv,12.986328125,友阿股份,未知行业
sz.002278,sz_002278.csv,13.67578125,神开股份,未知行业
sz.002279,sz_002279.csv,13.1552734375,久其软件,未知行业
sz.002281,sz_002281.csv,13.8076171875,光迅科技,未知行业
sz.002282,sz_002282.csv,12.755859375,博深股份,未知行业
sz.002283,sz_002283.csv,13.0,天润工业,未知行业
sz.002284,sz_002284.csv,13.640625,亚太股份,未知行业
sz.002285,sz_002285.csv,13.0048828125,世联行,未知行业
sz.002286,sz_002286.csv,13.044921875,保龄宝,未知行业
sz.002287,sz_002287.csv,13.4462890625,奇正藏药,未知行业
sz.002289,sz_002289.csv,13.34765625,*ST宇顺,未知行业
sz.002290,sz_002290.csv,13.4814453125,禾盛新材,未知行业
sz.002291,sz_002291.csv,13.087890625,遥望科技,未知行业
sz.002292,sz_002292.csv,13.103515625,奥飞娱乐,未知行业
sz.002293,sz_002293.csv,13.0537109375,罗莱生活,未知行业
sz.002294,sz_002294.csv,13.537109375,信立泰,未知行业
sz.002295,sz_002295.csv,13.5146484375,精艺股份,未知行业
sz.002296,sz_002296.csv,13.5263671875,辉煌科技,未知行业
sz.002297,sz_002297.csv,13.521484375,博云新材,未知行业
sz.002298,sz_002298.csv,13.8271484375,中电鑫龙,未知行业
sz.002299,sz_002299.csv,13.6552734375,圣农发展,未知行业
sz.002300,sz_002300.csv,13.232421875,太阳电缆,未知行业
sz.002301,sz_002301.csv,12.927734375,齐心集团,未知行业
sz.002302,sz_002302.csv,12.8681640625,西部建设,未知行业
sz.002303,sz_002303.csv,12.9111328125,美盈森,未知行业
sz.002304,sz_002304.csv,13.615234375,洋河股份,未知行业
sz.002305,sz_002305.csv,12.748046875,*ST南置,未知行业
sz.002306,sz_002306.csv,12.71484375,*ST云网,未知行业
sz.002307,sz_002307.csv,13.1015625,北新路桥,未知行业
sz.002309,sz_002309.csv,12.9814453125,中利集团,未知行业
sz.002310,sz_002310.csv,13.0244140625,东方新能,未知行业
sz.002311,sz_002311.csv,13.5546875,海大集团,未知行业
sz.002312,sz_002312.csv,13.7099609375,川发龙蟒,未知行业
sz.002313,sz_002313.csv,13.1884765625,日海智能,未知行业
sz.002314,sz_002314.csv,12.8466796875,南山控股,未知行业
sz.002315,sz_002315.csv,13.548828125,焦点科技,未知行业
sz.002316,sz_002316.csv,12.9091796875,亚联发展,未知行业
sz.002317,sz_002317.csv,13.78515625,众生药业,未知行业
sz.002318,sz_002318.csv,13.6494140625,久立特材,未知行业
sz.002319,sz_002319.csv,13.388671875,乐通股份,未知行业
sz.002320,sz_002320.csv,13.5546875,海峡股份,未知行业
sz.002321,sz_002321.csv,12.88671875,华英农业,未知行业
sz.002322,sz_002322.csv,13.46875,理工能科,未知行业
sz.002323,sz_002323.csv,12.984375,雅博股份,未知行业
sz.002324,sz_002324.csv,13.69140625,普利特,未知行业
sz.002326,sz_002326.csv,13.619140625,永太科技,未知行业
sz.002327,sz_002327.csv,12.697265625,富安娜,未知行业
sz.002328,sz_002328.csv,13.0810546875,新朋股份,未知行业
sz.002329,sz_002329.csv,12.90234375,皇氏集团,未知行业
sz.002330,sz_002330.csv,12.8349609375,得利斯,未知行业
sz.002331,sz_002331.csv,12.921875,皖通科技,未知行业
sz.002332,sz_002332.csv,12.9296875,仙琚制药,未知行业
sz.002333,sz_002333.csv,12.82421875,罗普斯金,未知行业
sz.002334,sz_002334.csv,13.0703125,英威腾,未知行业
sz.002335,sz_002335.csv,13.767578125,科华数据,未知行业
sz.002337,sz_002337.csv,12.9111328125,赛象科技,未知行业
sz.002338,sz_002338.csv,13.525390625,奥普光电,未知行业
sz.002339,sz_002339.csv,13.3330078125,积成电子,未知行业
sz.002340,sz_002340.csv,13.291015625,格林美,未知行业
sz.002342,sz_002342.csv,13.56640625,巨力索具,未知行业
sz.002343,sz_002343.csv,12.8486328125,慈文传媒,未知行业
sz.002344,sz_002344.csv,12.89453125,海宁皮城,未知行业
sz.002345,sz_002345.csv,13.580078125,潮宏基,未知行业
sz.002346,sz_002346.csv,13.42578125,柘中股份,未知行业
sz.002347,sz_002347.csv,13.0966796875,泰尔股份,未知行业
sz.002348,sz_002348.csv,12.7392578125,高乐股份,未知行业
sz.002349,sz_002349.csv,12.939453125,精华制药,未知行业
sz.002350,sz_002350.csv,13.2001953125,北京科锐,未知行业
sz.002351,sz_002351.csv,13.5390625,漫步者,未知行业
sz.002352,sz_002352.csv,13.7373046875,顺丰控股,未知行业
sz.002353,sz_002353.csv,13.8349609375,杰瑞股份,未知行业
sz.002354,sz_002354.csv,13.0556640625,天娱数科,未知行业
sz.002355,sz_002355.csv,12.912109375,兴民智通,未知行业
sz.002356,sz_002356.csv,12.947265625,赫美集团,未知行业
sz.002357,sz_002357.csv,13.2744140625,富临运业,未知行业
sz.002358,sz_002358.csv,13.0244140625,森源电气,未知行业
sz.002360,sz_002360.csv,12.775390625,同德化工,未知行业
sz.002361,sz_002361.csv,13.568359375,神剑股份,未知行业
sz.002362,sz_002362.csv,13.5185546875,汉王科技,未知行业
sz.002363,sz_002363.csv,12.9248046875,隆基机械,未知行业
sz.002364,sz_002364.csv,13.744140625,中恒电气,未知行业
sz.002365,sz_002365.csv,13.53515625,永安药业,未知行业
sz.002366,sz_002366.csv,13.16015625,融发核电,未知行业
sz.002367,sz_002367.csv,12.8388671875,康力电梯,未知行业
sz.002368,sz_002368.csv,13.58984375,太极股份,未知行业
sz.002369,sz_002369.csv,13.015625,卓翼科技,未知行业
sz.002370,sz_002370.csv,12.9130859375,亚太药业,未知行业
sz.002371,sz_002371.csv,14.2412109375,北方华创,未知行业
sz.002372,sz_002372.csv,13.611328125,伟星新材,未知行业
sz.002373,sz_002373.csv,13.578125,千方科技,未知行业
sz.002374,sz_002374.csv,12.97265625,中锐股份,未知行业
sz.002375,sz_002375.csv,12.853515625,亚厦股份,未知行业
sz.002376,sz_002376.csv,12.8896484375,新北洋,未知行业
sz.002377,sz_002377.csv,12.80859375,国创高新,未知行业
sz.002378,sz_002378.csv,13.7822265625,章源钨业,未知行业
sz.002379,sz_002379.csv,13.5966796875,宏桥控股,未知行业
sz.002380,sz_002380.csv,13.4814453125,科远智慧,未知行业
sz.002381,sz_002381.csv,12.68359375,双箭股份,未知行业
sz.002382,sz_002382.csv,12.90234375,蓝帆医疗,未知行业
sz.002383,sz_002383.csv,13.306640625,合众思壮,未知行业
sz.002384,sz_002384.csv,13.8876953125,东山精密,未知行业
sz.002385,sz_002385.csv,12.9501953125,大北农,未知行业
sz.002386,sz_002386.csv,12.9755859375,天原股份,未知行业
sz.002387,sz_002387.csv,12.75390625,维信诺,未知行业
sz.002388,sz_002388.csv,12.81640625,新亚制程,未知行业
sz.002389,sz_002389.csv,13.7451171875,航天彩虹,未知行业
sz.002390,sz_002390.csv,12.876953125,信邦制药,未知行业
sz.002391,sz_002391.csv,12.833984375,长青股份,未知行业
sz.002392,sz_002392.csv,12.9775390625,北京利尔,未知行业
sz.002393,sz_002393.csv,13.4775390625,力生制药,未知行业
sz.002394,sz_002394.csv,13.486328125,联发股份,未知行业
sz.002395,sz_002395.csv,13.4765625,双象股份,未知行业
sz.002396,sz_002396.csv,13.7021484375,星网锐捷,未知行业
sz.002397,sz_002397.csv,12.826171875,梦洁股份,未知行业
sz.002398,sz_002398.csv,13.001953125,垒知集团,未知行业
sz.002399,sz_002399.csv,13.44140625,海普瑞,未知行业
sz.002400,sz_002400.csv,13.361328125,省广集团,未知行业
sz.002401,sz_002401.csv,13.44921875,中远海科,未知行业
sz.002402,sz_002402.csv,13.8115234375,和而泰,未知行业
sz.002403,sz_002403.csv,13.3994140625,爱仕达,未知行业
sz.002404,sz_002404.csv,12.8251953125,嘉欣丝绸,未知行业
sz.002405,sz_002405.csv,13.3525390625,四维图新,未知行业
sz.002406,sz_002406.csv,12.92578125,远东传动,未知行业
sz.002407,sz_002407.csv,13.916015625,多氟多,未知行业
sz.002408,sz_002408.csv,12.8837890625,齐翔腾达,未知行业
sz.002409,sz_002409.csv,13.7021484375,雅克科技,未知行业
sz.002410,sz_002410.csv,13.744140625,广联达,未知行业
sz.002412,sz_002412.csv,12.78125,汉森制药,未知行业
sz.002413,sz_002413.csv,13.6240234375,雷科防务,未知行业
sz.002414,sz_002414.csv,13.716796875,高德红外,未知行业
sz.002415,sz_002415.csv,13.8583984375,海康威视,未知行业
sz.002416,sz_002416.csv,13.703125,爱施德,未知行业
sz.002418,sz_002418.csv,13.02734375,康盛股份,未知行业
sz.002419,sz_002419.csv,12.9560546875,天虹股份,未知行业
sz.002420,sz_002420.csv,12.7314453125,毅昌科技,未知行业
sz.002421,sz_002421.csv,12.9677734375,达实智能,未知行业
sz.002422,sz_002422.csv,13.662109375,科伦药业,未知行业
sz.002423,sz_002423.csv,13.6806640625,中粮资本,未知行业
sz.002424,sz_002424.csv,12.8232421875,ST百灵,未知行业
sz.002425,sz_002425.csv,12.8447265625,凯撒文化,未知行业
sz.002426,sz_002426.csv,13.1513671875,胜利精密,未知行业
sz.002427,sz_002427.csv,12.9794921875,尤夫股份,未知行业
sz.002428,sz_002428.csv,13.78125,云南锗业,未知行业
sz.002429,sz_002429.csv,13.3056640625,兆驰股份,未知行业
sz.002430,sz_002430.csv,13.68359375,杭氧股份,未知行业
sz.002431,sz_002431.csv,12.9384765625,棕榈股份,未知行业
sz.002432,sz_002432.csv,13.6845703125,九安医疗,未知行业
sz.002434,sz_002434.csv,13.0537109375,万里扬,未知行业
sz.002436,sz_002436.csv,13.841796875,兴森科技,未知行业
sz.002437,sz_002437.csv,12.8984375,誉衡药业,未知行业
sz.002438,sz_002438.csv,13.6318359375,江苏神通,未知行业
sz.002439,sz_002439.csv,13.6826171875,启明星辰,未知行业
sz.002440,sz_002440.csv,13.310546875,闰土股份,未知行业
sz.002441,sz_002441.csv,13.1474609375,众业达,未知行业
sz.002442,sz_002442.csv,12.853515625,龙星科技,未知行业
sz.002443,sz_002443.csv,12.92578125,金洲管道,未知行业
sz.002444,sz_002444.csv,13.6298828125,巨星科技,未知行业
sz.002445,sz_002445.csv,12.6083984375,中南文化,未知行业
sz.002446,sz_002446.csv,13.4072265625,盛路通信,未知行业
sz.002448,sz_002448.csv,13.5986328125,中原内配,未知行业
sz.002449,sz_002449.csv,12.94921875,国星光电,未知行业
sz.002451,sz_002451.csv,13.408203125,摩恩电气,未知行业
sz.002452,sz_002452.csv,13.2578125,长高电新,未知行业
sz.002453,sz_002453.csv,12.8974609375,华软科技,未知行业
sz.002454,sz_002454.csv,12.8544921875,松芝股份,未知行业
sz.002455,sz_002455.csv,13.34765625,百川股份,未知行业
sz.002456,sz_002456.csv,13.5107421875,欧菲光,未知行业
sz.002457,sz_002457.csv,13.4716796875,青龙管业,未知行业
sz.002458,sz_002458.csv,12.888671875,益生股份,未知行业
sz.002459,sz_002459.csv,13.7890625,晶澳科技,未知行业
sz.002460,sz_002460.csv,13.7861328125,赣锋锂业,未知行业
sz.002461,sz_002461.csv,12.931640625,珠江啤酒,未知行业
sz.002462,sz_002462.csv,13.1875,嘉事堂,未知行业
sz.002463,sz_002463.csv,13.79296875,沪电股份,未知行业
sz.002465,sz_002465.csv,13.8056640625,海格通信,未知行业
sz.002466,sz_002466.csv,13.7900390625,天齐锂业,未知行业
sz.002467,sz_002467.csv,13.1953125,二六三,未知行业
sz.002468,sz_002468.csv,13.6787109375,申通快递,未知行业
sz.002469,sz_002469.csv,12.9140625,三维化学,未知行业
sz.002470,sz_002470.csv,12.9013671875,金正大,未知行业
sz.002471,sz_002471.csv,13.228515625,中超控股,未知行业
sz.002472,sz_002472.csv,13.7451171875,双环传动,未知行业
sz.002474,sz_002474.csv,13.251953125,榕基软件,未知行业
sz.002475,sz_002475.csv,13.94140625,立讯精密,未知行业
sz.002476,sz_002476.csv,12.9287109375,宝莫股份,未知行业
sz.002478,sz_002478.csv,13.2861328125,常宝股份,未知行业
sz.002479,sz_002479.csv,12.7783203125,富春环保,未知行业
sz.002480,sz_002480.csv,12.7041015625,新筑股份,未知行业
sz.002481,sz_002481.csv,12.8798828125,双塔食品,未知行业
sz.002482,sz_002482.csv,12.669921875,广田集团,未知行业
sz.002483,sz_002483.csv,12.8623046875,润邦股份,未知行业
sz.002484,sz_002484.csv,13.6884765625,江海股份,未知行业
sz.002485,sz_002485.csv,12.62109375,ST雪发,未知行业
sz.002486,sz_002486.csv,12.841796875,嘉麟杰,未知行业
sz.002487,sz_002487.csv,13.6982421875,大金重工,未知行业
sz.002488,sz_002488.csv,13.49609375,金固股份,未知行业
sz.002489,sz_002489.csv,12.837890625,浙江永强,未知行业
sz.002490,sz_002490.csv,13.216796875,山东墨龙,未知行业
sz.002491,sz_002491.csv,13.369140625,通鼎互联,未知行业
sz.002492,sz_002492.csv,12.873046875,恒基达鑫,未知行业
sz.002493,sz_002493.csv,13.5419921875,荣盛石化,未知行业
sz.002494,sz_002494.csv,12.7900390625,华斯股份,未知行业
sz.002495,sz_002495.csv,12.7333984375,佳隆股份,未知行业
sz.002496,sz_002496.csv,12.634765625,*ST辉丰,未知行业
sz.002497,sz_002497.csv,13.7451171875,雅化集团,未知行业
sz.002498,sz_002498.csv,13.0927734375,汉缆股份,未知行业
sz.002500,sz_002500.csv,13.0263671875,山西证券,未知行业
sz.002501,sz_002501.csv,12.974609375,利源股份,未知行业
sz.002506,sz_002506.csv,13.251953125,协鑫集成,未知行业
sz.002507,sz_002507.csv,13.6416015625,涪陵榨菜,未知行业
sz.002508,sz_002508.csv,13.505859375,老板电器,未知行业
sz.002510,sz_002510.csv,12.8349609375,天汽模,未知行业
sz.002511,sz_002511.csv,12.9833984375,中顺洁柔,未知行业
sz.002512,sz_002512.csv,13.1181640625,ST达华,未知行业
sz.002513,sz_002513.csv,12.9365234375,蓝丰生化,未知行业
sz.002514,sz_002514.csv,12.9052734375,宝馨科技,未知行业
sz.002515,sz_002515.csv,13.03125,金字火腿,未知行业
sz.002516,sz_002516.csv,12.861328125,旷达科技,未知行业
sz.002517,sz_002517.csv,13.775390625,恺英网络,未知行业
sz.002518,sz_002518.csv,13.6416015625,科士达,未知行业
sz.002519,sz_002519.csv,13.177734375,银河电子,未知行业
sz.002520,sz_002520.csv,12.9638671875,日发精机,未知行业
sz.002521,sz_002521.csv,12.7353515625,齐峰新材,未知行业
sz.002522,sz_002522.csv,12.923828125,浙江众成,未知行业
sz.002523,sz_002523.csv,12.9638671875,天桥起重,未知行业
sz.002524,sz_002524.csv,12.8154296875,光正眼科,未知行业
sz.002526,sz_002526.csv,12.9873046875,山东矿机,未知行业
sz.002527,sz_002527.csv,13.6669921875,新时达,未知行业
sz.002528,sz_002528.csv,12.7431640625,ST英飞拓,未知行业
sz.002529,sz_002529.csv,12.6015625,*ST海源,未知行业
sz.002530,sz_002530.csv,13.45703125,金财互联,未知行业
sz.002531,sz_002531.csv,13.1728515625,天顺风能,未知行业
sz.002532,sz_002532.csv,13.7744140625,天山铝业,未知行业
sz.002533,sz_002533.csv,13.654296875,金杯电工,未知行业
sz.002534,sz_002534.csv,13.65234375,西子洁能,未知行业
sz.002535,sz_002535.csv,12.724609375,林州重机,未知行业
sz.002536,sz_002536.csv,13.703125,飞龙股份,未知行业
sz.002537,sz_002537.csv,13.0625,海联金汇,未知行业
sz.002538,sz_002538.csv,12.90625,ST司特,未知行业
sz.002539,sz_002539.csv,13.6650390625,云图控股,未知行业
sz.002540,sz_002540.csv,12.94140625,亚太科技,未知行业
sz.002541,sz_002541.csv,13.505859375,鸿路钢构,未知行业
sz.002542,sz_002542.csv,12.81640625,*ST中岩,未知行业
sz.002543,sz_002543.csv,13.203125,万和电气,未知行业
sz.002544,sz_002544.csv,13.7255859375,普天科技,未知行业
sz.002545,sz_002545.csv,13.6572265625,东方铁塔,未知行业
sz.002546,sz_002546.csv,13.1640625,新联电子,未知行业
sz.002547,sz_002547.csv,12.98046875,春兴精工,未知行业
sz.002548,sz_002548.csv,12.96875,金新农,未知行业
sz.002549,sz_002549.csv,13.8046875,凯美特气,未知行业
sz.002550,sz_002550.csv,12.8994140625,千红制药,未知行业
sz.002551,sz_002551.csv,12.7861328125,尚荣医疗,未知行业
sz.002552,sz_002552.csv,13.490234375,宝鼎科技,未知行业
sz.002553,sz_002553.csv,13.6181640625,南方精工,未知行业
sz.002554,sz_002554.csv,12.8779296875,惠博普,未知行业
sz.002555,sz_002555.csv,13.80859375,三七互娱,未知行业
sz.002556,sz_002556.csv,12.966796875,辉隆股份,未知行业
sz.002557,sz_002557.csv,13.4580078125,洽洽食品,未知行业
sz.002558,sz_002558.csv,13.78515625,巨人网络,未知行业
sz.002559,sz_002559.csv,13.5068359375,亚威股份,未知行业
sz.002560,sz_002560.csv,13.3916015625,通达股份,未知行业
sz.002561,sz_002561.csv,12.919921875,徐家汇,未知行业
sz.002562,sz_002562.csv,13.0029296875,兄弟科技,未知行业
sz.002563,sz_002563.csv,12.98828125,森马服饰,未知行业
sz.002564,sz_002564.csv,12.9404296875,天沃科技,未知行业
sz.002565,sz_002565.csv,13.662109375,顺灏股份,未知行业
sz.002566,sz_002566.csv,12.7099609375,益盛药业,未知行业
sz.002567,sz_002567.csv,12.8359375,唐人神,未知行业
sz.002568,sz_002568.csv,13.62109375,百润股份,未知行业
sz.002569,sz_002569.csv,12.9814453125,*ST步森,未知行业
sz.002570,sz_002570.csv,13.07421875,贝因美,未知行业
sz.002571,sz_002571.csv,13.0107421875,德力股份,未知行业
sz.002572,sz_002572.csv,13.5947265625,索菲亚,未知行业
sz.002573,sz_002573.csv,12.67578125,清新环境,未知行业
sz.002574,sz_002574.csv,12.7177734375,明牌珠宝,未知行业
sz.002575,sz_002575.csv,13.09375,群兴玩具,未知行业
sz.002576,sz_002576.csv,13.4228515625,通达动力,未知行业
sz.002577,sz_002577.csv,13.4306640625,雷柏科技,未知行业
sz.002578,sz_002578.csv,12.9931640625,闽发铝业,未知行业
sz.002579,sz_002579.csv,13.708984375,中京电子,未知行业
sz.002580,sz_002580.csv,13.6826171875,圣阳股份,未知行业
sz.002581,sz_002581.csv,12.6953125,ST未名,未知行业
sz.002582,sz_002582.csv,13.5615234375,好想你,未知行业
sz.002583,sz_002583.csv,13.7080078125,海能达,未知行业
sz.002584,sz_002584.csv,13.0,西陇科学,未知行业
sz.002585,sz_002585.csv,13.015625,双星新材,未知行业
sz.002586,sz_002586.csv,12.705078125,ST围海,未知行业
sz.002587,sz_002587.csv,12.9404296875,奥拓电子,未知行业
sz.002588,sz_002588.csv,13.24609375,史丹利,未知行业
sz.002589,sz_002589.csv,12.8798828125,瑞康医药,未知行业
sz.002590,sz_002590.csv,13.5703125,万安科技,未知行业
sz.002591,sz_002591.csv,12.892578125,恒大高新,未知行业
sz.002592,sz_002592.csv,12.880859375,ST八菱,未知行业
sz.002593,sz_002593.csv,12.921875,日上集团,未知行业
sz.002594,sz_002594.csv,14.072265625,比亚迪,未知行业
sz.002595,sz_002595.csv,13.45703125,豪迈科技,未知行业
sz.002596,sz_002596.csv,13.0859375,海南瑞泽,未知行业
sz.002597,sz_002597.csv,13.59765625,金禾实业,未知行业
sz.002598,sz_002598.csv,13.15234375,ST章鼓,未知行业
sz.002599,sz_002599.csv,12.8623046875,盛通股份,未知行业
sz.002600,sz_002600.csv,13.9248046875,领益智造,未知行业
sz.002601,sz_002601.csv,13.673828125,龙佰集团,未知行业
sz.002602,sz_002602.csv,13.9072265625,世纪华通,未知行业
sz.002603,sz_002603.csv,13.68359375,以岭药业,未知行业
sz.002605,sz_002605.csv,13.5361328125,姚记科技,未知行业
sz.002606,sz_002606.csv,13.2177734375,大连电瓷,未知行业
sz.002607,sz_002607.csv,13.03125,中公教育,未知行业
sz.002608,sz_002608.csv,12.97265625,江苏国信,未知行业
sz.002609,sz_002609.csv,12.923828125,捷顺科技,未知行业
sz.002611,sz_002611.csv,13.76953125,东方精工,未知行业
sz.002612,sz_002612.csv,13.5556640625,朗姿股份,未知行业
sz.002613,sz_002613.csv,12.7880859375,北玻股份,未知行业
sz.002614,sz_002614.csv,12.85546875,奥佳华,未知行业
sz.002615,sz_002615.csv,12.8173828125,哈尔斯,未知行业
sz.002616,sz_002616.csv,12.888671875,长青集团,未知行业
sz.002617,sz_002617.csv,13.1240234375,露笑科技,未知行业
sz.002620,sz_002620.csv,12.7783203125,ST瑞和,未知行业
sz.002622,sz_002622.csv,12.7763671875,皓宸医疗,未知行业
sz.002623,sz_002623.csv,13.513671875,亚玛顿,未知行业
sz.002624,sz_002624.csv,13.7314453125,完美世界,未知行业
sz.002625,sz_002625.csv,13.7470703125,光启技术,未知行业
sz.002626,sz_002626.csv,13.58984375,金达威,未知行业
sz.002627,sz_002627.csv,12.982421875,三峡旅游,未知行业
sz.002628,sz_002628.csv,12.794921875,成都路桥,未知行业
sz.002629,sz_002629.csv,12.95703125,仁智股份,未知行业
sz.002630,sz_002630.csv,12.7802734375,ST华西,未知行业
sz.002631,sz_002631.csv,12.9677734375,德尔未来,未知行业
sz.002632,sz_002632.csv,13.6142578125,道明光学,未知行业
sz.002633,sz_002633.csv,13.3994140625,申科股份,未知行业
sz.002634,sz_002634.csv,12.880859375,棒杰股份,未知行业
sz.002635,sz_002635.csv,13.564453125,安洁科技,未知行业
sz.002636,sz_002636.csv,13.705078125,金安国纪,未知行业
sz.002637,sz_002637.csv,13.5751953125,赞宇科技,未知行业
sz.002638,sz_002638.csv,12.943359375,勤上股份,未知行业
sz.002639,sz_002639.csv,13.931640625,雪人集团,未知行业
sz.002640,sz_002640.csv,12.98046875,跨境通,未知行业
